CDR_ID,IPDR_ID,Relationship_Type,Time_Difference_Seconds,Is_Correlated
CDR202600032123,,NO_MATCH,,0
CDR202600032124,,NO_MATCH,,0
CDR202600032125,,NO_MATCH,,0
CDR202600032126,,NO_MATCH,,0
CDR202600032127,,NO_MATCH,,0
CDR202600032128,,NO_MATCH,,0
CDR202600032129,,NO_MATCH,,0
CDR202600032130,,NO_MATCH,,0
CDR202600032131,,NO_MATCH,,0
CDR202600032132,,NO_MATCH,,0
CDR202600032133,,NO_MATCH,,0
CDR202600032134,,NO_MATCH,,0
CDR202600032135,,NO_MATCH,,0
CDR202600032136,,NO_MATCH,,0
CDR202600032137,,NO_MATCH,,0
CDR202600032138,,NO_MATCH,,0
CDR202600032139,,NO_MATCH,,0
CDR202600032140,,NO_MATCH,,0
CDR202600032141,,NO_MATCH,,0
CDR202600032142,,NO_MATCH,,0
CDR202600032143,,NO_MATCH,,0
CDR202600032144,,NO_MATCH,,0
CDR202600032145,,NO_MATCH,,0
CDR202600032146,,NO_MATCH,,0
CDR202600032147,,NO_MATCH,,0
CDR202600032148,,NO_MATCH,,0
CDR202600032149,,NO_MATCH,,0
CDR202600032150,,NO_MATCH,,0
CDR202600032151,,NO_MATCH,,0
CDR202600032152,,NO_MATCH,,0
CDR202600032153,,NO_MATCH,,0
CDR202600032154,,NO_MATCH,,0
CDR202600032155,,NO_MATCH,,0
CDR202600032156,,NO_MATCH,,0
CDR202600032157,,NO_MATCH,,0
CDR202600032158,,NO_MATCH,,0
CDR202600032159,,NO_MATCH,,0
CDR202600032160,,NO_MATCH,,0
CDR202600032161,,NO_MATCH,,0
CDR202600032162,,NO_MATCH,,0
CDR202600032163,,NO_MATCH,,0
CDR202600032164,,NO_MATCH,,0
CDR202600032165,,NO_MATCH,,0
CDR202600032166,,NO_MATCH,,0
CDR202600032167,,NO_MATCH,,0
CDR202600032168,,NO_MATCH,,0
CDR202600032169,,NO_MATCH,,0
CDR202600032170,,NO_MATCH,,0
CDR202600032171,,NO_MATCH,,0
CDR202600032172,,NO_MATCH,,0
CDR202600032173,,NO_MATCH,,0
CDR202600032174,,NO_MATCH,,0
CDR202600032175,,NO_MATCH,,0
CDR202600032176,,NO_MATCH,,0
CDR202600032177,,NO_MATCH,,0
CDR202600032178,,NO_MATCH,,0
CDR202600032179,IPDR202600026875,PRIMARY_SESSION,-304,1
CDR202600032180,,NO_MATCH,,0
CDR202600032181,,NO_MATCH,,0
CDR202600032182,,NO_MATCH,,0
CDR202600032183,,NO_MATCH,,0
CDR202600032184,IPDR202600026876,PRIMARY_SESSION,-407,1
CDR202600032185,IPDR202600026875,PRIMARY_SESSION,-456,1
CDR202600032186,,NO_MATCH,,0
CDR202600032187,IPDR202600026874,PRIMARY_SESSION,-845,1
CDR202600032188,,NO_MATCH,,0
CDR202600032189,,NO_MATCH,,0
CDR202600032190,,NO_MATCH,,0
CDR202600032191,,NO_MATCH,,0
CDR202600032192,,NO_MATCH,,0
CDR202600032193,,NO_MATCH,,0
CDR202600032194,IPDR202600026895,PRIMARY_SESSION,61,1
CDR202600032195,,NO_MATCH,,0
CDR202600032196,,NO_MATCH,,0
CDR202600032197,,NO_MATCH,,0
CDR202600032198,,NO_MATCH,,0
CDR202600032199,,NO_MATCH,,0
CDR202600032200,,NO_MATCH,,0
CDR202600032201,,NO_MATCH,,0
CDR202600032202,,NO_MATCH,,0
CDR202600032203,,NO_MATCH,,0
CDR202600032204,IPDR202600026905,PRIMARY_SESSION,-7,1
CDR202600032205,,NO_MATCH,,0
CDR202600032206,,NO_MATCH,,0
CDR202600032207,,NO_MATCH,,0
CDR202600032208,,NO_MATCH,,0
CDR202600032209,,NO_MATCH,,0
CDR202600032210,,NO_MATCH,,0
CDR202600032211,,NO_MATCH,,0
CDR202600032212,,NO_MATCH,,0
CDR202600032213,,NO_MATCH,,0
CDR202600032214,,NO_MATCH,,0
CDR202600032215,,NO_MATCH,,0
CDR202600032216,,NO_MATCH,,0
CDR202600032217,,NO_MATCH,,0
CDR202600032218,,NO_MATCH,,0
CDR202600032219,,NO_MATCH,,0
CDR202600032220,,NO_MATCH,,0
CDR202600032221,,NO_MATCH,,0
CDR202600032222,,NO_MATCH,,0
CDR202600032223,,NO_MATCH,,0
CDR202600032224,,NO_MATCH,,0
CDR202600032225,,NO_MATCH,,0
CDR202600032226,,NO_MATCH,,0
CDR202600032227,,NO_MATCH,,0
CDR202600032228,IPDR202600026916,PRIMARY_SESSION,-266,1
CDR202600032229,,NO_MATCH,,0
CDR202600032230,IPDR202600026912,PRIMARY_SESSION,-497,1
CDR202600032231,,NO_MATCH,,0
CDR202600032232,,NO_MATCH,,0
CDR202600032233,IPDR202600026914,PRIMARY_SESSION,-865,1
CDR202600032234,,NO_MATCH,,0
CDR202600032235,,NO_MATCH,,0
CDR202600032236,,NO_MATCH,,0
CDR202600032237,,NO_MATCH,,0
CDR202600032238,,NO_MATCH,,0
CDR202600032239,,NO_MATCH,,0
CDR202600032240,,NO_MATCH,,0
CDR202600032241,,NO_MATCH,,0
CDR202600032242,,NO_MATCH,,0
CDR202600032243,,NO_MATCH,,0
CDR202600032244,,NO_MATCH,,0
CDR202600032245,,NO_MATCH,,0
CDR202600032246,,NO_MATCH,,0
CDR202600032247,,NO_MATCH,,0
CDR202600032248,,NO_MATCH,,0
CDR202600032249,,NO_MATCH,,0
CDR202600032250,IPDR202600026936,PRIMARY_SESSION,67,1
CDR202600032251,,NO_MATCH,,0
CDR202600032252,,NO_MATCH,,0
CDR202600032253,,NO_MATCH,,0
CDR202600032254,,NO_MATCH,,0
CDR202600032255,,NO_MATCH,,0
CDR202600032256,,NO_MATCH,,0
CDR202600032257,,NO_MATCH,,0
CDR202600032258,,NO_MATCH,,0
CDR202600032259,,NO_MATCH,,0
CDR202600032260,,NO_MATCH,,0
CDR202600032261,,NO_MATCH,,0
CDR202600032262,,NO_MATCH,,0
CDR202600032263,,NO_MATCH,,0
CDR202600032264,,NO_MATCH,,0
CDR202600032265,,NO_MATCH,,0
CDR202600032266,,NO_MATCH,,0
CDR202600032267,,NO_MATCH,,0
CDR202600032268,,NO_MATCH,,0
CDR202600032269,,NO_MATCH,,0
CDR202600032270,,NO_MATCH,,0
CDR202600032271,,NO_MATCH,,0
CDR202600032272,,NO_MATCH,,0
CDR202600032273,,NO_MATCH,,0
CDR202600032274,,NO_MATCH,,0
CDR202600032275,,NO_MATCH,,0
CDR202600032276,,NO_MATCH,,0
CDR202600032277,,NO_MATCH,,0
CDR202600032278,,NO_MATCH,,0
CDR202600032279,,NO_MATCH,,0
CDR202600032280,,NO_MATCH,,0
CDR202600032281,,NO_MATCH,,0
CDR202600032282,IPDR202600026954,PRIMARY_SESSION,135,1
CDR202600032283,IPDR202600026958,PRIMARY_SESSION,275,1
CDR202600032284,,NO_MATCH,,0
CDR202600032285,,NO_MATCH,,0
CDR202600032286,,NO_MATCH,,0
CDR202600032287,,NO_MATCH,,0
CDR202600032288,,NO_MATCH,,0
CDR202600032289,,NO_MATCH,,0
CDR202600032290,,NO_MATCH,,0
CDR202600032291,,NO_MATCH,,0
CDR202600032292,,NO_MATCH,,0
CDR202600032293,,NO_MATCH,,0
CDR202600032294,,NO_MATCH,,0
CDR202600032295,,NO_MATCH,,0
CDR202600032296,,NO_MATCH,,0
CDR202600032297,,NO_MATCH,,0
CDR202600032298,,NO_MATCH,,0
CDR202600032299,,NO_MATCH,,0
CDR202600032300,,NO_MATCH,,0
CDR202600032301,,NO_MATCH,,0
CDR202600032302,,NO_MATCH,,0
CDR202600032303,,NO_MATCH,,0
CDR202600032304,,NO_MATCH,,0
CDR202600032305,,NO_MATCH,,0
CDR202600032306,,NO_MATCH,,0
CDR202600032307,,NO_MATCH,,0
CDR202600032308,,NO_MATCH,,0
CDR202600032309,,NO_MATCH,,0
CDR202600032310,,NO_MATCH,,0
CDR202600032311,,NO_MATCH,,0
CDR202600032312,,NO_MATCH,,0
CDR202600032313,,NO_MATCH,,0
CDR202600032314,,NO_MATCH,,0
CDR202600032315,,NO_MATCH,,0
CDR202600032316,,NO_MATCH,,0
CDR202600032317,,NO_MATCH,,0
CDR202600032318,,NO_MATCH,,0
CDR202600032319,,NO_MATCH,,0
CDR202600032320,,NO_MATCH,,0
CDR202600032321,IPDR202600026980,PRIMARY_SESSION,-605,1
CDR202600032322,,NO_MATCH,,0
CDR202600032323,,NO_MATCH,,0
CDR202600032324,,NO_MATCH,,0
CDR202600032325,,NO_MATCH,,0
CDR202600032326,,NO_MATCH,,0
CDR202600032327,,NO_MATCH,,0
CDR202600032328,,NO_MATCH,,0
CDR202600032329,IPDR202600026986,PRIMARY_SESSION,-507,1
CDR202600032330,,NO_MATCH,,0
CDR202600032331,,NO_MATCH,,0
CDR202600032332,,NO_MATCH,,0
CDR202600032333,,NO_MATCH,,0
CDR202600032334,,NO_MATCH,,0
CDR202600032335,,NO_MATCH,,0
CDR202600032336,,NO_MATCH,,0
CDR202600032337,,NO_MATCH,,0
CDR202600032338,,NO_MATCH,,0
CDR202600032339,,NO_MATCH,,0
CDR202600032340,,NO_MATCH,,0
CDR202600032341,IPDR202600026997,PRIMARY_SESSION,-566,1
CDR202600032342,,NO_MATCH,,0
CDR202600032343,,NO_MATCH,,0
CDR202600032344,,NO_MATCH,,0
CDR202600032345,,NO_MATCH,,0
CDR202600032346,,NO_MATCH,,0
CDR202600032347,,NO_MATCH,,0
CDR202600032348,,NO_MATCH,,0
CDR202600032349,,NO_MATCH,,0
CDR202600032350,,NO_MATCH,,0
CDR202600032351,,NO_MATCH,,0
CDR202600032352,,NO_MATCH,,0
CDR202600032353,,NO_MATCH,,0
CDR202600032354,,NO_MATCH,,0
CDR202600032355,,NO_MATCH,,0
CDR202600032356,,NO_MATCH,,0
CDR202600032357,,NO_MATCH,,0
CDR202600032358,,NO_MATCH,,0
CDR202600032359,,NO_MATCH,,0
CDR202600032360,,NO_MATCH,,0
CDR202600032361,,NO_MATCH,,0
CDR202600032362,,NO_MATCH,,0
CDR202600032363,,NO_MATCH,,0
CDR202600032364,,NO_MATCH,,0
CDR202600032365,,NO_MATCH,,0
CDR202600032366,,NO_MATCH,,0
CDR202600032367,,NO_MATCH,,0
CDR202600032368,,NO_MATCH,,0
CDR202600032369,,NO_MATCH,,0
CDR202600032370,,NO_MATCH,,0
CDR202600032371,,NO_MATCH,,0
CDR202600032372,,NO_MATCH,,0
CDR202600060234,,NO_MATCH,,0
CDR202600032373,,NO_MATCH,,0
CDR202600032374,,NO_MATCH,,0
CDR202600032375,,NO_MATCH,,0
CDR202600032376,,NO_MATCH,,0
CDR202600032377,,NO_MATCH,,0
CDR202600032378,,NO_MATCH,,0
CDR202600032379,,NO_MATCH,,0
CDR202600032380,,NO_MATCH,,0
CDR202600032381,IPDR202600027037,PRIMARY_SESSION,730,1
CDR202600032382,,NO_MATCH,,0
CDR202600032383,,NO_MATCH,,0
CDR202600032384,,NO_MATCH,,0
CDR202600032385,,NO_MATCH,,0
CDR202600032386,,NO_MATCH,,0
CDR202600032387,,NO_MATCH,,0
CDR202600032388,,NO_MATCH,,0
CDR202600032389,,NO_MATCH,,0
CDR202600032390,,NO_MATCH,,0
CDR202600032391,,NO_MATCH,,0
CDR202600032392,,NO_MATCH,,0
CDR202600032393,,NO_MATCH,,0
CDR202600032394,,NO_MATCH,,0
CDR202600032395,,NO_MATCH,,0
CDR202600032396,,NO_MATCH,,0
CDR202600032397,,NO_MATCH,,0
CDR202600032398,,NO_MATCH,,0
CDR202600032399,,NO_MATCH,,0
CDR202600032400,,NO_MATCH,,0
CDR202600032401,,NO_MATCH,,0
CDR202600032402,,NO_MATCH,,0
CDR202600032403,,NO_MATCH,,0
CDR202600032404,,NO_MATCH,,0
CDR202600032405,,NO_MATCH,,0
CDR202600032406,,NO_MATCH,,0
CDR202600032407,,NO_MATCH,,0
CDR202600032408,IPDR202600027054,PRIMARY_SESSION,460,1
CDR202600032409,,NO_MATCH,,0
CDR202600032410,,NO_MATCH,,0
CDR202600032411,,NO_MATCH,,0
CDR202600032412,,NO_MATCH,,0
CDR202600032413,,NO_MATCH,,0
CDR202600032414,,NO_MATCH,,0
CDR202600032415,,NO_MATCH,,0
CDR202600032416,,NO_MATCH,,0
CDR202600032417,,NO_MATCH,,0
CDR202600032418,,NO_MATCH,,0
CDR202600032419,,NO_MATCH,,0
CDR202600032420,,NO_MATCH,,0
CDR202600032421,IPDR202600027051,PRIMARY_SESSION,-173,1
CDR202600032422,,NO_MATCH,,0
CDR202600032423,,NO_MATCH,,0
CDR202600032424,,NO_MATCH,,0
CDR202600032425,,NO_MATCH,,0
CDR202600032426,,NO_MATCH,,0
CDR202600032427,,NO_MATCH,,0
CDR202600032428,,NO_MATCH,,0
CDR202600032429,,NO_MATCH,,0
CDR202600032430,,NO_MATCH,,0
CDR202600032431,,NO_MATCH,,0
CDR202600032432,,NO_MATCH,,0
CDR202600032433,,NO_MATCH,,0
CDR202600032434,IPDR202600027067,PRIMARY_SESSION,475,1
CDR202600032435,,NO_MATCH,,0
CDR202600032436,,NO_MATCH,,0
CDR202600032437,,NO_MATCH,,0
CDR202600032438,,NO_MATCH,,0
CDR202600032439,,NO_MATCH,,0
CDR202600032440,IPDR202600027075,PRIMARY_SESSION,693,1
CDR202600032441,,NO_MATCH,,0
CDR202600032442,,NO_MATCH,,0
CDR202600032443,,NO_MATCH,,0
CDR202600032444,,NO_MATCH,,0
CDR202600032445,,NO_MATCH,,0
CDR202600032446,,NO_MATCH,,0
CDR202600032447,,NO_MATCH,,0
CDR202600032448,,NO_MATCH,,0
CDR202600032449,,NO_MATCH,,0
CDR202600032450,,NO_MATCH,,0
CDR202600032451,IPDR202600027079,PRIMARY_SESSION,204,1
CDR202600032452,,NO_MATCH,,0
CDR202600032453,,NO_MATCH,,0
CDR202600032454,,NO_MATCH,,0
CDR202600032455,IPDR202600027079,PRIMARY_SESSION,-133,1
CDR202600032456,,NO_MATCH,,0
CDR202600032457,,NO_MATCH,,0
CDR202600032458,,NO_MATCH,,0
CDR202600032459,,NO_MATCH,,0
CDR202600032460,,NO_MATCH,,0
CDR202600032461,,NO_MATCH,,0
CDR202600032462,,NO_MATCH,,0
CDR202600032463,,NO_MATCH,,0
CDR202600032464,,NO_MATCH,,0
CDR202600032465,,NO_MATCH,,0
CDR202600032466,,NO_MATCH,,0
CDR202600032467,,NO_MATCH,,0
CDR202600032468,,NO_MATCH,,0
CDR202600032469,,NO_MATCH,,0
CDR202600032470,,NO_MATCH,,0
CDR202600032471,,NO_MATCH,,0
CDR202600032472,,NO_MATCH,,0
CDR202600032473,,NO_MATCH,,0
CDR202600032474,,NO_MATCH,,0
CDR202600032475,,NO_MATCH,,0
CDR202600032476,,NO_MATCH,,0
CDR202600032477,,NO_MATCH,,0
CDR202600032478,,NO_MATCH,,0
CDR202600032479,,NO_MATCH,,0
CDR202600032480,,NO_MATCH,,0
CDR202600032481,,NO_MATCH,,0
CDR202600032482,,NO_MATCH,,0
CDR202600032483,,NO_MATCH,,0
CDR202600032484,,NO_MATCH,,0
CDR202600032485,,NO_MATCH,,0
CDR202600032486,,NO_MATCH,,0
CDR202600032487,,NO_MATCH,,0
CDR202600032488,,NO_MATCH,,0
CDR202600032489,,NO_MATCH,,0
CDR202600032490,,NO_MATCH,,0
CDR202600032491,,NO_MATCH,,0
CDR202600032492,,NO_MATCH,,0
CDR202600032493,,NO_MATCH,,0
CDR202600032494,,NO_MATCH,,0
CDR202600032495,,NO_MATCH,,0
CDR202600032496,,NO_MATCH,,0
CDR202600032497,,NO_MATCH,,0
CDR202600032498,,NO_MATCH,,0
CDR202600032499,,NO_MATCH,,0
CDR202600032500,,NO_MATCH,,0
CDR202600032501,,NO_MATCH,,0
CDR202600032502,,NO_MATCH,,0
CDR202600032503,,NO_MATCH,,0
CDR202600032504,,NO_MATCH,,0
CDR202600032505,,NO_MATCH,,0
CDR202600032506,,NO_MATCH,,0
CDR202600032507,,NO_MATCH,,0
CDR202600032508,,NO_MATCH,,0
CDR202600032509,,NO_MATCH,,0
CDR202600032510,,NO_MATCH,,0
CDR202600032511,,NO_MATCH,,0
CDR202600032512,,NO_MATCH,,0
CDR202600032513,,NO_MATCH,,0
CDR202600032514,,NO_MATCH,,0
CDR202600032515,,NO_MATCH,,0
CDR202600032516,,NO_MATCH,,0
CDR202600032517,IPDR202600027127,PRIMARY_SESSION,-297,1
CDR202600032518,,NO_MATCH,,0
CDR202600032519,,NO_MATCH,,0
CDR202600032520,,NO_MATCH,,0
CDR202600032521,,NO_MATCH,,0
CDR202600032522,,NO_MATCH,,0
CDR202600032523,,NO_MATCH,,0
CDR202600032524,,NO_MATCH,,0
CDR202600032525,,NO_MATCH,,0
CDR202600032526,,NO_MATCH,,0
CDR202600032527,,NO_MATCH,,0
CDR202600032528,,NO_MATCH,,0
CDR202600032529,,NO_MATCH,,0
CDR202600032530,,NO_MATCH,,0
CDR202600032531,,NO_MATCH,,0
CDR202600032532,,NO_MATCH,,0
CDR202600032533,,NO_MATCH,,0
CDR202600032534,,NO_MATCH,,0
CDR202600032535,,NO_MATCH,,0
CDR202600032536,,NO_MATCH,,0
CDR202600032537,,NO_MATCH,,0
CDR202600032538,,NO_MATCH,,0
CDR202600032539,,NO_MATCH,,0
CDR202600032540,,NO_MATCH,,0
CDR202600032541,,NO_MATCH,,0
CDR202600032542,,NO_MATCH,,0
CDR202600032543,,NO_MATCH,,0
CDR202600032544,,NO_MATCH,,0
CDR202600032545,,NO_MATCH,,0
CDR202600032546,,NO_MATCH,,0
CDR202600032547,,NO_MATCH,,0
CDR202600032548,,NO_MATCH,,0
CDR202600032549,,NO_MATCH,,0
CDR202600032550,,NO_MATCH,,0
CDR202600032551,,NO_MATCH,,0
CDR202600032552,,NO_MATCH,,0
CDR202600032553,,NO_MATCH,,0
CDR202600032554,,NO_MATCH,,0
CDR202600032555,IPDR202600027175,PRIMARY_SESSION,383,1
CDR202600032556,,NO_MATCH,,0
CDR202600032557,,NO_MATCH,,0
CDR202600032558,,NO_MATCH,,0
CDR202600032559,,NO_MATCH,,0
CDR202600032560,,NO_MATCH,,0
CDR202600032561,,NO_MATCH,,0
CDR202600032562,,NO_MATCH,,0
CDR202600032563,,NO_MATCH,,0
CDR202600032564,,NO_MATCH,,0
CDR202600032565,,NO_MATCH,,0
CDR202600032566,,NO_MATCH,,0
CDR202600032567,,NO_MATCH,,0
CDR202600032568,,NO_MATCH,,0
CDR202600032569,,NO_MATCH,,0
CDR202600032570,,NO_MATCH,,0
CDR202600032571,,NO_MATCH,,0
CDR202600032572,,NO_MATCH,,0
CDR202600032573,,NO_MATCH,,0
CDR202600032574,,NO_MATCH,,0
CDR202600032575,,NO_MATCH,,0
CDR202600032576,,NO_MATCH,,0
CDR202600032577,,NO_MATCH,,0
CDR202600032578,,NO_MATCH,,0
CDR202600032579,,NO_MATCH,,0
CDR202600032580,,NO_MATCH,,0
CDR202600032581,,NO_MATCH,,0
CDR202600032582,,NO_MATCH,,0
CDR202600032583,,NO_MATCH,,0
CDR202600032584,,NO_MATCH,,0
CDR202600032585,,NO_MATCH,,0
CDR202600032586,,NO_MATCH,,0
CDR202600032587,,NO_MATCH,,0
CDR202600032588,,NO_MATCH,,0
CDR202600032589,,NO_MATCH,,0
CDR202600032590,,NO_MATCH,,0
CDR202600032591,,NO_MATCH,,0
CDR202600032592,,NO_MATCH,,0
CDR202600032593,,NO_MATCH,,0
CDR202600032594,,NO_MATCH,,0
CDR202600032595,,NO_MATCH,,0
CDR202600032596,IPDR202600027223,PRIMARY_SESSION,758,1
CDR202600032597,,NO_MATCH,,0
CDR202600032598,,NO_MATCH,,0
CDR202600032599,,NO_MATCH,,0
CDR202600032600,,NO_MATCH,,0
CDR202600032601,,NO_MATCH,,0
CDR202600032602,,NO_MATCH,,0
CDR202600032603,,NO_MATCH,,0
CDR202600032604,,NO_MATCH,,0
CDR202600032605,,NO_MATCH,,0
CDR202600032606,,NO_MATCH,,0
CDR202600032607,,NO_MATCH,,0
CDR202600032608,,NO_MATCH,,0
CDR202600032609,,NO_MATCH,,0
CDR202600032610,,NO_MATCH,,0
CDR202600032611,,NO_MATCH,,0
CDR202600032612,,NO_MATCH,,0
CDR202600032613,,NO_MATCH,,0
CDR202600032614,,NO_MATCH,,0
CDR202600032615,,NO_MATCH,,0
CDR202600032616,,NO_MATCH,,0
CDR202600032617,,NO_MATCH,,0
CDR202600032618,,NO_MATCH,,0
CDR202600032619,,NO_MATCH,,0
CDR202600032620,,NO_MATCH,,0
CDR202600032621,,NO_MATCH,,0
CDR202600032622,,NO_MATCH,,0
CDR202600032623,,NO_MATCH,,0
CDR202600032624,,NO_MATCH,,0
CDR202600032625,,NO_MATCH,,0
CDR202600032626,,NO_MATCH,,0
CDR202600032627,,NO_MATCH,,0
CDR202600032628,,NO_MATCH,,0
CDR202600032629,,NO_MATCH,,0
CDR202600032630,,NO_MATCH,,0
CDR202600032631,,NO_MATCH,,0
CDR202600032632,IPDR202600027241,PRIMARY_SESSION,-842,1
CDR202600032633,,NO_MATCH,,0
CDR202600032634,,NO_MATCH,,0
CDR202600032635,IPDR202600027249,PRIMARY_SESSION,-377,1
CDR202600032636,,NO_MATCH,,0
CDR202600032637,,NO_MATCH,,0
CDR202600032638,,NO_MATCH,,0
CDR202600032639,,NO_MATCH,,0
CDR202600032640,,NO_MATCH,,0
CDR202600032641,,NO_MATCH,,0
CDR202600032642,,NO_MATCH,,0
CDR202600032643,,NO_MATCH,,0
CDR202600032644,,NO_MATCH,,0
CDR202600032645,,NO_MATCH,,0
CDR202600032646,,NO_MATCH,,0
CDR202600032647,,NO_MATCH,,0
CDR202600032648,IPDR202600027272,PRIMARY_SESSION,585,1
CDR202600032649,,NO_MATCH,,0
CDR202600032650,,NO_MATCH,,0
CDR202600032651,,NO_MATCH,,0
CDR202600032652,,NO_MATCH,,0
CDR202600032653,,NO_MATCH,,0
CDR202600032654,,NO_MATCH,,0
CDR202600032655,IPDR202600027274,PRIMARY_SESSION,154,1
CDR202600032656,,NO_MATCH,,0
CDR202600032657,,NO_MATCH,,0
CDR202600032658,,NO_MATCH,,0
CDR202600032659,,NO_MATCH,,0
CDR202600032660,,NO_MATCH,,0
CDR202600032661,,NO_MATCH,,0
CDR202600032662,IPDR202600027283,PRIMARY_SESSION,-137,1
CDR202600032663,,NO_MATCH,,0
CDR202600032664,,NO_MATCH,,0
CDR202600032665,,NO_MATCH,,0
CDR202600032666,,NO_MATCH,,0
CDR202600032667,,NO_MATCH,,0
CDR202600032668,,NO_MATCH,,0
CDR202600032669,,NO_MATCH,,0
CDR202600032670,,NO_MATCH,,0
CDR202600032671,,NO_MATCH,,0
CDR202600032672,,NO_MATCH,,0
CDR202600032673,,NO_MATCH,,0
CDR202600032674,,NO_MATCH,,0
CDR202600032675,,NO_MATCH,,0
CDR202600032676,,NO_MATCH,,0
CDR202600032677,,NO_MATCH,,0
CDR202600032678,,NO_MATCH,,0
CDR202600032679,,NO_MATCH,,0
CDR202600032680,,NO_MATCH,,0
CDR202600032681,,NO_MATCH,,0
CDR202600032682,,NO_MATCH,,0
CDR202600032683,,NO_MATCH,,0
CDR202600032684,,NO_MATCH,,0
CDR202600032685,,NO_MATCH,,0
CDR202600032686,IPDR202600027313,PRIMARY_SESSION,-95,1
CDR202600032687,,NO_MATCH,,0
CDR202600032688,,NO_MATCH,,0
CDR202600032689,,NO_MATCH,,0
CDR202600032690,,NO_MATCH,,0
CDR202600032691,,NO_MATCH,,0
CDR202600032692,,NO_MATCH,,0
CDR202600032693,IPDR202600027308,PRIMARY_SESSION,-778,1
CDR202600032694,,NO_MATCH,,0
CDR202600032695,,NO_MATCH,,0
CDR202600032696,,NO_MATCH,,0
CDR202600032697,,NO_MATCH,,0
CDR202600032698,,NO_MATCH,,0
CDR202600032699,,NO_MATCH,,0
CDR202600032700,,NO_MATCH,,0
CDR202600032701,,NO_MATCH,,0
CDR202600032702,,NO_MATCH,,0
CDR202600032703,,NO_MATCH,,0
CDR202600032704,,NO_MATCH,,0
CDR202600032705,,NO_MATCH,,0
CDR202600032706,,NO_MATCH,,0
CDR202600032707,,NO_MATCH,,0
CDR202600032708,,NO_MATCH,,0
CDR202600032709,,NO_MATCH,,0
CDR202600032710,,NO_MATCH,,0
CDR202600032711,,NO_MATCH,,0
CDR202600032712,,NO_MATCH,,0
CDR202600032713,,NO_MATCH,,0
CDR202600032714,,NO_MATCH,,0
CDR202600032715,IPDR202600027322,PRIMARY_SESSION,-804,1
CDR202600032716,IPDR202600027325,PRIMARY_SESSION,-601,1
CDR202600032717,,NO_MATCH,,0
CDR202600032718,,NO_MATCH,,0
CDR202600032719,,NO_MATCH,,0
CDR202600032720,,NO_MATCH,,0
CDR202600032721,,NO_MATCH,,0
CDR202600032722,,NO_MATCH,,0
CDR202600032723,,NO_MATCH,,0
CDR202600032724,,NO_MATCH,,0
CDR202600032725,,NO_MATCH,,0
CDR202600032726,,NO_MATCH,,0
CDR202600032727,,NO_MATCH,,0
CDR202600032728,,NO_MATCH,,0
CDR202600032729,,NO_MATCH,,0
CDR202600032730,,NO_MATCH,,0
CDR202600032731,,NO_MATCH,,0
CDR202600032732,,NO_MATCH,,0
CDR202600032733,,NO_MATCH,,0
CDR202600032734,,NO_MATCH,,0
CDR202600032735,,NO_MATCH,,0
CDR202600032736,,NO_MATCH,,0
CDR202600032737,,NO_MATCH,,0
CDR202600032738,,NO_MATCH,,0
CDR202600032739,,NO_MATCH,,0
CDR202600032740,,NO_MATCH,,0
CDR202600032741,,NO_MATCH,,0
CDR202600032742,IPDR202600027358,PRIMARY_SESSION,514,1
CDR202600032743,,NO_MATCH,,0
CDR202600032744,,NO_MATCH,,0
CDR202600032745,,NO_MATCH,,0
CDR202600032746,,NO_MATCH,,0
CDR202600032747,,NO_MATCH,,0
CDR202600032748,,NO_MATCH,,0
CDR202600032749,,NO_MATCH,,0
CDR202600032750,IPDR202600027358,PRIMARY_SESSION,-200,1
CDR202600032751,IPDR202600027350,PRIMARY_SESSION,-717,1
CDR202600032752,,NO_MATCH,,0
CDR202600032753,,NO_MATCH,,0
CDR202600032754,,NO_MATCH,,0
CDR202600032755,,NO_MATCH,,0
CDR202600032756,,NO_MATCH,,0
CDR202600032757,,NO_MATCH,,0
CDR202600032758,,NO_MATCH,,0
CDR202600032759,,NO_MATCH,,0
CDR202600032760,IPDR202600027364,PRIMARY_SESSION,-577,1
CDR202600032761,,NO_MATCH,,0
CDR202600032762,,NO_MATCH,,0
CDR202600032763,,NO_MATCH,,0
CDR202600032764,,NO_MATCH,,0
CDR202600032765,,NO_MATCH,,0
CDR202600032766,,NO_MATCH,,0
CDR202600032767,,NO_MATCH,,0
CDR202600032768,IPDR202600027381,PRIMARY_SESSION,219,1
CDR202600032768,IPDR202600027373,ADDITIONAL_SESSION,-378,1
CDR202600032769,,NO_MATCH,,0
CDR202600032770,IPDR202600027381,PRIMARY_SESSION,-3,1
CDR202600032770,IPDR202600027373,ADDITIONAL_SESSION,-600,1
CDR202600032771,,NO_MATCH,,0
CDR202600032772,,NO_MATCH,,0
CDR202600032773,,NO_MATCH,,0
CDR202600032774,,NO_MATCH,,0
CDR202600032775,,NO_MATCH,,0
CDR202600032776,,NO_MATCH,,0
CDR202600032777,,NO_MATCH,,0
CDR202600032778,,NO_MATCH,,0
CDR202600032779,IPDR202600027379,PRIMARY_SESSION,-800,1
CDR202600032780,,NO_MATCH,,0
CDR202600032781,,NO_MATCH,,0
CDR202600032782,IPDR202600027397,PRIMARY_SESSION,184,1
CDR202600032783,,NO_MATCH,,0
CDR202600032784,,NO_MATCH,,0
CDR202600032785,,NO_MATCH,,0
CDR202600032786,IPDR202600027411,PRIMARY_SESSION,753,1
