Transaction_ID,CDR_ID,Relationship_Type,Time_Difference_Seconds,Is_Correlated
TXN250210Z58KO7,,NO_MATCH,,0
TXN250210T91KQD,,NO_MATCH,,0
TXN250210K1RNYC,,NO_MATCH,,0
TXN2502106VHI1D,CDR202600026991,SENDER_OUTGOING_ACTIVITY,-640,1
ATM2502103VFT48,,NO_MATCH,,0
TXN250210NKE433,CDR202600027023,SENDER_INCOMING_ACTIVITY,-301,1
ATM2502104127H4,,NO_MATCH,,0
ATM250210UZFG23,,NO_MATCH,,0
TXN250210X71F7E,,NO_MATCH,,0
ATM250210MVWCC2,,NO_MATCH,,0
TXN250210IC69RH,,NO_MATCH,,0
TXN25021021FHAC,CDR202600027048,SENDER_INCOMING_ACTIVITY,-336,1
ATM250210NAN2S5,,NO_MATCH,,0
ATM250210ADNFRV,,NO_MATCH,,0
TXN250210UCO8PM,,NO_MATCH,,0
TXN2502100F5SXQ,,NO_MATCH,,0
TXN2502103ZPLKU,,NO_MATCH,,0
ATM25021063ZWHG,CDR202600027073,RECEIVER_OUTGOING_ACTIVITY,722,1
ATM250210PCRPIH,,NO_MATCH,,0
TXN250210UWM11D,,NO_MATCH,,0
TXN250210JJB980,CDR202600027074,SENDER_INCOMING_ACTIVITY,-40,1
ATM25021089MHQX,,NO_MATCH,,0
TXN250210MV43HC,,NO_MATCH,,0
TXN25021058YD6L,,NO_MATCH,,0
TXN250210N8OTAC,,NO_MATCH,,0
TXN250210BH93U2,CDR202600027085,RECEIVER_INCOMING_ACTIVITY,226,1
TXN2502103QQZFG,CDR202600027082,RECEIVER_OUTGOING_ACTIVITY,-110,1
ATM250210JDKIFR,,NO_MATCH,,0
TXN25021039PWAJ,,NO_MATCH,,0
ATM250210KJM3C2,,NO_MATCH,,0
TXN2502109MNJHL,,NO_MATCH,,0
TXN250210RV7175,CDR202600027098,SENDER_OUTGOING_ACTIVITY,-14,1
TXN250210UY5BDJ,,NO_MATCH,,0
TXN250210MRHX75,,NO_MATCH,,0
TXN250210UIZB9B,,NO_MATCH,,0
TXN250210CMU08H,,NO_MATCH,,0
ATM250210GFYSGN,,NO_MATCH,,0
TXN250210AKC7VX,,NO_MATCH,,0
TXN250210Z5V0CJ,,NO_MATCH,,0
TXN250210LNY1XS,,NO_MATCH,,0
TXN250210XBDUN8,,NO_MATCH,,0
TXN250210R8NL6A,,NO_MATCH,,0
TXN250210IKVSVO,,NO_MATCH,,0
TXN250210OVE8M8,CDR202600027127,RECEIVER_INCOMING_ACTIVITY,406,1
TXN250210V9OK4R,,NO_MATCH,,0
TXN250210UJK652,,NO_MATCH,,0
TXN250210RGKUOK,,NO_MATCH,,0
TXN250210356P3S,,NO_MATCH,,0
TXN250210Q02C9W,,NO_MATCH,,0
TXN2502106QUJFN,,NO_MATCH,,0
TXN2502105QX1BN,,NO_MATCH,,0
ATM250210534XW0,CDR202600027135,SENDER_INCOMING_ACTIVITY,17,1
ATM250210M8ZNQE,,NO_MATCH,,0
ATM2502107Z4GQ3,,NO_MATCH,,0
ATM250210PJCWUA,,NO_MATCH,,0
TXN2502106QX2FZ,,NO_MATCH,,0
TXN2502100426EM,,NO_MATCH,,0
ATM250211MKTV2L,,NO_MATCH,,0
TXN250211WP1PIN,,NO_MATCH,,0
TXN250211ZKZK1E,,NO_MATCH,,0
ATM250211MBPTAN,,NO_MATCH,,0
TXN250211X944R4,,NO_MATCH,,0
ATM250211Y2FD30,,NO_MATCH,,0
TXN250211BVPL2K,,NO_MATCH,,0
TXN250211VFUZLD,CDR202600027176,SENDER_INCOMING_ACTIVITY,-364,1
TXN250211HKA2BD,,NO_MATCH,,0
ATM250211Z86U09,,NO_MATCH,,0
TXN250211W54JDT,,NO_MATCH,,0
TXN250211BTTLR4,,NO_MATCH,,0
TXN2502115CZFNO,,NO_MATCH,,0
ATM250211ITBAL2,,NO_MATCH,,0
TXN250211F5JL0U,,NO_MATCH,,0
ATM250211NKMLZ8,,NO_MATCH,,0
ATM2502116FP3R4,,NO_MATCH,,0
TXN250211713S9I,CDR202600027203,SENDER_INCOMING_ACTIVITY,388,1
TXN250211WAUWBL,,NO_MATCH,,0
TXN250211IBWGA7,,NO_MATCH,,0
ATM250211N3QJ1S,,NO_MATCH,,0
TXN250211ZNT9BK,,NO_MATCH,,0
ATM2502114NEQKY,CDR202600060411,RECEIVER_OUTGOING_ACTIVITY,-380,1
TXN250211T229D6,,NO_MATCH,,0
TXN250211FOV09B,,NO_MATCH,,0
ATM250211YKVXL6,,NO_MATCH,,0
TXN250211SBG7IT,,NO_MATCH,,0
TXN250211841OF2,,NO_MATCH,,0
TXN250211MMSW1F,,NO_MATCH,,0
TXN250211JXAK56,,NO_MATCH,,0
ATM250211RQSOJU,CDR202600027245,RECEIVER_INCOMING_ACTIVITY,423,1
TXN250211CJNOPG,CDR202600027235,RECEIVER_INCOMING_ACTIVITY,-815,1
TXN250211ZK31Q4,CDR202600027253,SENDER_INCOMING_ACTIVITY,766,1
ATM2502114CK2EJ,,NO_MATCH,,0
ATM250211FGAM4Y,,NO_MATCH,,0
ATM250211K67E8V,,NO_MATCH,,0
TXN2502113ZTTVW,,NO_MATCH,,0
TXN250211SOHSIQ,,NO_MATCH,,0
TXN250211ARX60O,,NO_MATCH,,0
ATM250211931LVB,,NO_MATCH,,0
TXN250211EZOG2J,,NO_MATCH,,0
TXN250211BOJBB7,,NO_MATCH,,0
TXN250211W6U307,,NO_MATCH,,0
TXN250211GY3DDV,,NO_MATCH,,0
ATM250211D10RAT,,NO_MATCH,,0
TXN250211DHNZJJ,,NO_MATCH,,0
TXN250211ZRVW8Z,,NO_MATCH,,0
TXN250211HFMF0O,,NO_MATCH,,0
TXN250211AS79HW,,NO_MATCH,,0
TXN2502117MW4KA,,NO_MATCH,,0
TXN250211FB938N,,NO_MATCH,,0
TXN250211YWXVD5,,NO_MATCH,,0
ATM250211HXETLB,,NO_MATCH,,0
TXN250211SECKR8,,NO_MATCH,,0
ATM250211FCKC6K,CDR202600027300,SENDER_OUTGOING_ACTIVITY,-813,1
TXN250211LJY5WL,CDR202600027310,SENDER_INCOMING_ACTIVITY,-38,1
TXN250211W5CSAT,CDR202600027327,RECEIVER_OUTGOING_ACTIVITY,312,1
TXN250211B5MZT2,CDR202600027338,RECEIVER_OUTGOING_ACTIVITY,706,1
ATM250211GNVGV2,,NO_MATCH,,0
TXN250211G7CWOA,CDR202600027340,RECEIVER_INCOMING_ACTIVITY,76,1
TXN250211VGJQ1K,,NO_MATCH,,0
ATM250211QN1XMV,,NO_MATCH,,0
TXN250211YB8GFD,,NO_MATCH,,0
TXN250211LMX6TE,,NO_MATCH,,0
TXN250211G9SCRH,CDR202600027337,SENDER_OUTGOING_ACTIVITY,-597,1
ATM250211Z7LEB3,,NO_MATCH,,0
TXN250211VYLQ86,,NO_MATCH,,0
ATM250211UFOQ5B,,NO_MATCH,,0
TXN250211FV7348,,NO_MATCH,,0
TXN250211MBKHZP,,NO_MATCH,,0
ATM250211EEZ4O8,,NO_MATCH,,0
TXN2502113TZWAN,CDR202600027357,RECEIVER_INCOMING_ACTIVITY,-371,1
TXN250211Q6JLZP,,NO_MATCH,,0
ATM250211DFTK39,CDR202600027357,RECEIVER_OUTGOING_ACTIVITY,-874,1
ATM250211MOEYTZ,,NO_MATCH,,0
TXN2502111PWY12,,NO_MATCH,,0
TXN250211JPSBNU,,NO_MATCH,,0
TXN25021129W8DW,,NO_MATCH,,0
TXN250211QGOSIN,,NO_MATCH,,0
TXN250211JAYGBT,,NO_MATCH,,0
TXN250211B42CYH,,NO_MATCH,,0
TXN250211Z183YA,,NO_MATCH,,0
ATM2502115DJYOI,,NO_MATCH,,0
TXN2502114CD1A9,,NO_MATCH,,0
TXN250211CKUPFR,,NO_MATCH,,0
ATM2502116Q4NZ8,CDR202600027415,SENDER_OUTGOING_ACTIVITY,230,1
ATM2502111I5973,,NO_MATCH,,0
TXN250211X209S4,,NO_MATCH,,0
ATM2502112V1O3Q,,NO_MATCH,,0
TXN250211XPMCYS,,NO_MATCH,,0
ATM250211K638HP,CDR202600027419,RECEIVER_OUTGOING_ACTIVITY,-281,1
TXN2502119XTIH2,,NO_MATCH,,0
ATM2502110PGWB3,CDR202600027429,SENDER_INCOMING_ACTIVITY,-131,1
TXN250211IILT18,,NO_MATCH,,0
ATM250211HJDX1T,,NO_MATCH,,0
TXN250211C4Y5ML,,NO_MATCH,,0
TXN250211MA8PLS,CDR202600027443,SENDER_INCOMING_ACTIVITY,100,1
ATM250211QIO08Z,,NO_MATCH,,0
TXN2502117ST0DQ,CDR202600027426,SENDER_INCOMING_ACTIVITY,-861,1
ATM2502114JYV7I,,NO_MATCH,,0
TXN250211UYWB2M,,NO_MATCH,,0
TXN2502113M3DK1,,NO_MATCH,,0
TXN250211J82CVF,,NO_MATCH,,0
ATM25021154BQUI,,NO_MATCH,,0
ATM250211IVRBWB,CDR202600027457,RECEIVER_OUTGOING_ACTIVITY,126,1
TXN250211W1W2F8,CDR202600027461,SENDER_OUTGOING_ACTIVITY,263,1
TXN250211O630U8,,NO_MATCH,,0
TXN250211OS06Q6,,NO_MATCH,,0
TXN250211YIA44G,,NO_MATCH,,0
TXN250211Z6AQSU,CDR202600027460,RECEIVER_OUTGOING_ACTIVITY,-450,1
TXN250211K3NNZK,CDR202600027479,RECEIVER_OUTGOING_ACTIVITY,376,1
ATM250211T5P0LY,,NO_MATCH,,0
TXN2502111ALMPM,,NO_MATCH,,0
TXN250211UCI2R0,,NO_MATCH,,0
TXN250211PDUHR8,,NO_MATCH,,0
ATM250211G3WA2K,CDR202600027477,SENDER_OUTGOING_ACTIVITY,-560,1
TXN2502112Q1F8H,,NO_MATCH,,0
ATM25021187B9YQ,,NO_MATCH,,0
ATM250211HPVQ2G,,NO_MATCH,,0
TXN2502118OASIE,,NO_MATCH,,0
ATM250211QUSPRW,,NO_MATCH,,0
ATM250211695RNF,,NO_MATCH,,0
TXN250211FLG6VU,,NO_MATCH,,0
TXN250211XNAWUD,CDR202600027518,RECEIVER_INCOMING_ACTIVITY,654,1
TXN250211U8A31Q,,NO_MATCH,,0
ATM250211VLE7VV,,NO_MATCH,,0
ATM250211TEB9K6,,NO_MATCH,,0
TXN250211MCMJ1K,,NO_MATCH,,0
ATM2502113HWH6Y,,NO_MATCH,,0
TXN250211WTMY2I,CDR202600027534,RECEIVER_OUTGOING_ACTIVITY,839,1
TXN250211KU2YC0,,NO_MATCH,,0
TXN250211G1OB78,,NO_MATCH,,0
ATM2502113UFQUN,,NO_MATCH,,0
TXN250211ZJ447Z,,NO_MATCH,,0
TXN2502110KUM7N,,NO_MATCH,,0
TXN250211R1M5CQ,,NO_MATCH,,0
ATM250211BH19CG,,NO_MATCH,,0
TXN2502115W4WRO,CDR202600027563,RECEIVER_OUTGOING_ACTIVITY,856,1
ATM250211XF3HUO,,NO_MATCH,,0
TXN250211FSLCEG,,NO_MATCH,,0
TXN2502112TJX40,,NO_MATCH,,0
TXN250211A19D6B,CDR202600027571,SENDER_INCOMING_ACTIVITY,545,1
TXN250211266IB6,,NO_MATCH,,0
TXN25021162F7W7,CDR202600027578,SENDER_OUTGOING_ACTIVITY,811,1
TXN250211B57NXE,,NO_MATCH,,0
TXN250211AW4QT2,CDR202600027574,SENDER_OUTGOING_ACTIVITY,-9,1
TXN250211BXSW1Y,,NO_MATCH,,0
TXN250211XLTPGP,,NO_MATCH,,0
ATM25021148LWU0,,NO_MATCH,,0
TXN250211V8JELE,,NO_MATCH,,0
TXN250211S338V7,,NO_MATCH,,0
ATM2502117B5MDG,,NO_MATCH,,0
TXN2502118V6ZS8,,NO_MATCH,,0
ATM25021194ACMK,CDR202600027585,SENDER_OUTGOING_ACTIVITY,-783,1
ATM250211QBHK2A,,NO_MATCH,,0
ATM250211V7EF0F,,NO_MATCH,,0
ATM2502111PCPR7,,NO_MATCH,,0
ATM250211Z4BX0T,,NO_MATCH,,0
TXN250211XW9IIE,,NO_MATCH,,0
TXN250211TRQ2JB,,NO_MATCH,,0
TXN250211SMZ5VR,,NO_MATCH,,0
TXN250211ESSWJH,,NO_MATCH,,0
TXN250211FKUPC9,CDR202600027627,RECEIVER_INCOMING_ACTIVITY,639,1
TXN2502110MR2RL,,NO_MATCH,,0
TXN2502117SU026,,NO_MATCH,,0
TXN250211HD87PJ,CDR202600027627,RECEIVER_INCOMING_ACTIVITY,99,1
TXN250211M5NBSK,,NO_MATCH,,0
ATM250211PU5HHU,,NO_MATCH,,0
TXN2502119L5KW1,CDR202600027627,RECEIVER_INCOMING_ACTIVITY,-621,1
TXN250211WTSUSH,CDR202600027627,RECEIVER_INCOMING_ACTIVITY,-741,1
TXN250211H07DCS,,NO_MATCH,,0
ATM250211Q03M4C,,NO_MATCH,,0
TXN250211S78MAR,,NO_MATCH,,0
TXN250211GHFZIL,,NO_MATCH,,0
TXN250211Y048C3,,NO_MATCH,,0
TXN250211DB5OOW,,NO_MATCH,,0
ATM2502114R0NQ6,,NO_MATCH,,0
TXN2502114TLT55,,NO_MATCH,,0
ATM250211DM6OLQ,,NO_MATCH,,0
ATM250211GLI9YN,,NO_MATCH,,0
TXN250211E0CUNR,,NO_MATCH,,0
ATM2502118SQMF3,,NO_MATCH,,0
TXN250211IXUET6,,NO_MATCH,,0
TXN250211BT4KLH,,NO_MATCH,,0
ATM250211G6D22Y,,NO_MATCH,,0
TXN250211PI39PM,,NO_MATCH,,0
TXN250211GB6RI0,,NO_MATCH,,0
TXN2502117XCUGI,,NO_MATCH,,0
TXN250211CBFIVZ,,NO_MATCH,,0
TXN2502113FI7TX,,NO_MATCH,,0
TXN250211X2M85Y,,NO_MATCH,,0
TXN250211JNDR7T,,NO_MATCH,,0
TXN250211JZOE5N,,NO_MATCH,,0
ATM250211Q9P1M8,,NO_MATCH,,0
TXN250211E05LBA,,NO_MATCH,,0
TXN250211330SJV,,NO_MATCH,,0
ATM2502118FXQ1C,,NO_MATCH,,0
TXN250211SFWE3R,,NO_MATCH,,0
TXN250211F4E6HQ,,NO_MATCH,,0
TXN250211SDFLE6,,NO_MATCH,,0
TXN250211Q035LA,,NO_MATCH,,0
ATM2502113H47VL,,NO_MATCH,,0
TXN250211Z23BQV,,NO_MATCH,,0
TXN250211EAWJ3B,,NO_MATCH,,0
ATM250211FHG97V,,NO_MATCH,,0
ATM250211JZ4XND,,NO_MATCH,,0
TXN25021121TCJ6,CDR202600027741,SENDER_INCOMING_ACTIVITY,-818,1
TXN250211MMD089,,NO_MATCH,,0
ATM250211NE0IYK,,NO_MATCH,,0
TXN250211CTAPNI,,NO_MATCH,,0
TXN250211QJI5MX,,NO_MATCH,,0
TXN2502116QQY24,,NO_MATCH,,0
TXN25021137D9TF,,NO_MATCH,,0
TXN250211HAD0LQ,,NO_MATCH,,0
TXN250211IHMWSP,,NO_MATCH,,0
TXN2502111B4TCX,,NO_MATCH,,0
TXN2502112843Z5,,NO_MATCH,,0
ATM2502113CFALF,,NO_MATCH,,0
TXN2502112B88V8,,NO_MATCH,,0
TXN25021163SU03,CDR202600060509,SENDER_OUTGOING_ACTIVITY,-120,1
TXN250211N2MSUQ,,NO_MATCH,,0
TXN250211WQ80LW,,NO_MATCH,,0
ATM250211RBPO5W,,NO_MATCH,,0
TXN250211Q24Z0K,CDR202600027790,RECEIVER_INCOMING_ACTIVITY,685,1
ATM250211OBRHWI,CDR202600027787,SENDER_OUTGOING_ACTIVITY,-315,1
TXN250211O678PW,,NO_MATCH,,0
TXN2502111QD1B6,,NO_MATCH,,0
TXN250211ROPKAH,,NO_MATCH,,0
ATM250211MF24L8,,NO_MATCH,,0
TXN250211O464CM,,NO_MATCH,,0
TXN250211SR4WDY,,NO_MATCH,,0
TXN250211B261KH,,NO_MATCH,,0
ATM2502114C8Q2N,,NO_MATCH,,0
TXN250211NYJ70V,,NO_MATCH,,0
TXN2502115BAYW0,,NO_MATCH,,0
TXN2502110ID74R,,NO_MATCH,,0
TXN250211189A84,,NO_MATCH,,0
TXN250211WUTDGZ,,NO_MATCH,,0
ATM2502117OQCJ5,,NO_MATCH,,0
TXN25021198S35A,,NO_MATCH,,0
TXN2502129QY037,,NO_MATCH,,0
TXN2502125VZWN3,,NO_MATCH,,0
TXN250212LRGOM1,,NO_MATCH,,0
TXN2502125Q3YCV,,NO_MATCH,,0
TXN250212UBCYYM,,NO_MATCH,,0
TXN250212YK2QA4,,NO_MATCH,,0
ATM250212YBYSB5,,NO_MATCH,,0
ATM2502128I6QM8,,NO_MATCH,,0
TXN250212552GOZ,,NO_MATCH,,0
TXN250212ITNDB3,,NO_MATCH,,0
TXN250212BCGXK6,,NO_MATCH,,0
TXN250212I8QTKJ,,NO_MATCH,,0
TXN250212C2HGKR,,NO_MATCH,,0
TXN250212TOIKE2,,NO_MATCH,,0
TXN250212XU34C4,,NO_MATCH,,0
TXN250212THIWNJ,,NO_MATCH,,0
ATM250212Q8IJ9O,,NO_MATCH,,0
ATM2502129TCGWD,CDR202600027859,RECEIVER_INCOMING_ACTIVITY,232,1
TXN250212QC35GT,CDR202600027856,RECEIVER_INCOMING_ACTIVITY,30,1
TXN250212HTXM6O,,NO_MATCH,,0
TXN250212TLIOFR,,NO_MATCH,,0
TXN250212JMEGC3,,NO_MATCH,,0
ATM250212ZL59AT,,NO_MATCH,,0
TXN250212SQDN69,,NO_MATCH,,0
TXN250212DTXAM0,,NO_MATCH,,0
TXN250212CBC68Z,,NO_MATCH,,0
TXN25021247WC8Q,,NO_MATCH,,0
ATM250212ZI1QMZ,,NO_MATCH,,0
TXN2502129IOXSN,,NO_MATCH,,0
ATM250212LWXP0T,CDR202600027865,SENDER_OUTGOING_ACTIVITY,-317,1
TXN2502127DALB9,,NO_MATCH,,0
ATM250212QGEHK1,,NO_MATCH,,0
ATM2502125I75PF,CDR202600027879,SENDER_INCOMING_ACTIVITY,1,1
TXN250212HYOVEM,,NO_MATCH,,0
TXN2502124HH4FR,,NO_MATCH,,0
TXN250212PWD3MZ,,NO_MATCH,,0
TXN250212C2IIAU,,NO_MATCH,,0
ATM250212EH14HJ,,NO_MATCH,,0
ATM250212C7219C,,NO_MATCH,,0
TXN2502125K45SI,,NO_MATCH,,0
TXN250212EAEXPJ,,NO_MATCH,,0
ATM250212UWEWJQ,,NO_MATCH,,0
ATM2502124XVYXO,,NO_MATCH,,0
TXN250212G3RFBW,,NO_MATCH,,0
ATM25021243HEPT,CDR202600027947,SENDER_INCOMING_ACTIVITY,461,1
TXN2502129BVC4Z,,NO_MATCH,,0
ATM250212H8XYZP,,NO_MATCH,,0
TXN250212Z81PXR,,NO_MATCH,,0
TXN250212SCUPHX,,NO_MATCH,,0
ATM250212D8Q396,,NO_MATCH,,0
TXN2502121KWT6A,,NO_MATCH,,0
ATM250212BEQH4Y,,NO_MATCH,,0
TXN250212RSQW46,,NO_MATCH,,0
ATM250212YI3NCY,,NO_MATCH,,0
TXN250212FP57R6,CDR202600027981,SENDER_OUTGOING_ACTIVITY,721,1
TXN250212N0GS8X,,NO_MATCH,,0
TXN250212YLP4GT,,NO_MATCH,,0
TXN250212UO2OI3,,NO_MATCH,,0
TXN2502121DVO04,,NO_MATCH,,0
ATM250212KMEAII,,NO_MATCH,,0
TXN250212E0RAUR,CDR202600027986,RECEIVER_INCOMING_ACTIVITY,437,1
TXN250212BCULQI,,NO_MATCH,,0
ATM250212Z2BR2G,,NO_MATCH,,0
TXN250212GFE18R,,NO_MATCH,,0
TXN250212OHFTI5,,NO_MATCH,,0
TXN250212CU72JG,,NO_MATCH,,0
ATM250212HITCDO,,NO_MATCH,,0
TXN250212YQH73F,CDR202600027987,RECEIVER_INCOMING_ACTIVITY,-200,1
TXN250212WWKZ7N,,NO_MATCH,,0
TXN250212AK1P8F,,NO_MATCH,,0
ATM250212VXUTMZ,,NO_MATCH,,0
TXN250212QY9F2W,,NO_MATCH,,0
TXN250212IQWNQ8,CDR202600028001,RECEIVER_INCOMING_ACTIVITY,256,1
TXN250212IFDURR,,NO_MATCH,,0
TXN2502129A3DIT,,NO_MATCH,,0
TXN250212CUJD01,,NO_MATCH,,0
TXN250212H9C2SX,CDR202600028006,RECEIVER_OUTGOING_ACTIVITY,143,1
ATM250212SX4J0V,,NO_MATCH,,0
ATM250212562ERG,,NO_MATCH,,0
ATM250212GU3QKJ,CDR202600028008,RECEIVER_INCOMING_ACTIVITY,319,1
TXN250212OCBKAD,,NO_MATCH,,0
TXN250212PTA7NY,,NO_MATCH,,0
ATM2502123YB7CN,,NO_MATCH,,0
TXN250212CWEH9E,,NO_MATCH,,0
TXN250212VGFD8W,,NO_MATCH,,0
ATM250212TU8LQJ,CDR202600028021,RECEIVER_INCOMING_ACTIVITY,94,1
TXN2502129RKN63,,NO_MATCH,,0
TXN2502127522VD,,NO_MATCH,,0
TXN250212EUI2Q6,,NO_MATCH,,0
TXN250212D0Z93D,,NO_MATCH,,0
TXN25021237NOXM,CDR202600028027,RECEIVER_INCOMING_ACTIVITY,-491,1
TXN25021248PILL,,NO_MATCH,,0
ATM250212NO4ZLE,,NO_MATCH,,0
TXN250212U6VMPT,CDR202600028061,SENDER_INCOMING_ACTIVITY,476,1
ATM250212HV8251,,NO_MATCH,,0
TXN250212EDCP7N,CDR202600028069,SENDER_INCOMING_ACTIVITY,650,1
TXN250212TUGOJS,CDR202600028057,SENDER_INCOMING_ACTIVITY,6,1
ATM250212RSD95Q,,NO_MATCH,,0
ATM250212SDHVDM,,NO_MATCH,,0
TXN2502128ZYJC1,CDR202600028051,RECEIVER_OUTGOING_ACTIVITY,-723,1
TXN2502120CVO38,,NO_MATCH,,0
TXN250212V8U4FD,CDR202600028068,RECEIVER_INCOMING_ACTIVITY,-405,1
ATM250212FFWNK0,,NO_MATCH,,0
TXN250212PRP1B4,,NO_MATCH,,0
ATM2502126WK08Q,,NO_MATCH,,0
ATM250212I9BGQE,,NO_MATCH,,0
ATM25021206OFZE,CDR202600028077,RECEIVER_INCOMING_ACTIVITY,-410,1
TXN2502125LLBQX,,NO_MATCH,,0
TXN250212OSKRPW,,NO_MATCH,,0
ATM25021266O5N1,CDR202600028086,RECEIVER_OUTGOING_ACTIVITY,76,1
ATM250212QS7H1Z,,NO_MATCH,,0
ATM250212EKUFFT,CDR202600028090,SENDER_OUTGOING_ACTIVITY,-271,1
TXN250212RTMNOE,,NO_MATCH,,0
TXN250212OZCNV7,CDR202600028111,RECEIVER_OUTGOING_ACTIVITY,486,1
TXN2502127XHUHH,,NO_MATCH,,0
TXN250212IRMN7P,,NO_MATCH,,0
ATM2502122T7XX2,,NO_MATCH,,0
ATM250212F0JTCQ,,NO_MATCH,,0
ATM250212B314EV,CDR202600028108,RECEIVER_OUTGOING_ACTIVITY,-514,1
TXN250212DT4B1F,CDR202600028104,RECEIVER_OUTGOING_ACTIVITY,-712,1
TXN250212VL7X74,,NO_MATCH,,0
ATM250212T4UW1Z,,NO_MATCH,,0
TXN250212CU9DAH,CDR202600028125,SENDER_INCOMING_ACTIVITY,-116,1
TXN2502122U4QME,,NO_MATCH,,0
ATM250212OCSBL5,,NO_MATCH,,0
TXN250212U2IFIB,,NO_MATCH,,0
TXN250212GV1VZ3,,NO_MATCH,,0
TXN250212JU2T0U,CDR202600060127,SENDER_OUTGOING_ACTIVITY,-360,1
TXN250212EQRQOM,,NO_MATCH,,0
TXN25021264YI7F,,NO_MATCH,,0
TXN2502121XNHMH,,NO_MATCH,,0
TXN250212N0NWY3,,NO_MATCH,,0
ATM250212RW10PR,,NO_MATCH,,0
TXN250212KHAAEV,CDR202600028155,SENDER_OUTGOING_ACTIVITY,388,1
ATM250212W09S9T,,NO_MATCH,,0
TXN250212VQTX9J,,NO_MATCH,,0
TXN250212VFBWD1,CDR202600028154,RECEIVER_INCOMING_ACTIVITY,-594,1
ATM250212BIV72G,,NO_MATCH,,0
TXN2502122R35SB,,NO_MATCH,,0
TXN2502127EZQO2,,NO_MATCH,,0
TXN250212NJ3XCA,,NO_MATCH,,0
ATM250212ESJO1R,,NO_MATCH,,0
TXN2502124C1LMF,,NO_MATCH,,0
ATM2502124EO8K7,,NO_MATCH,,0
TXN250212GVF0Q0,CDR202600028175,SENDER_OUTGOING_ACTIVITY,-839,1
ATM2502125CQW8E,CDR202600028188,SENDER_INCOMING_ACTIVITY,-324,1
TXN2502127VLCHN,CDR202600028206,SENDER_INCOMING_ACTIVITY,59,1
TXN250212IY3HRV,,NO_MATCH,,0
TXN250212PDVK9Z,,NO_MATCH,,0
TXN250212UE976Y,,NO_MATCH,,0
TXN250212U9CA3H,,NO_MATCH,,0
ATM250212T3GLAH,,NO_MATCH,,0
TXN250212CIYEL6,CDR202600028209,SENDER_OUTGOING_ACTIVITY,-276,1
TXN2502124LC677,,NO_MATCH,,0
ATM250212QMLWXX,,NO_MATCH,,0
ATM250212CVNW9O,,NO_MATCH,,0
ATM25021269LAAL,,NO_MATCH,,0
TXN250212RK6V13,,NO_MATCH,,0
ATM2502124U6B1D,,NO_MATCH,,0
TXN250212556FL2,,NO_MATCH,,0
TXN2502121J03F2,,NO_MATCH,,0
ATM250212NOA6KJ,,NO_MATCH,,0
TXN250212NJ0YF1,,NO_MATCH,,0
TXN250212LIUE6J,,NO_MATCH,,0
TXN250212RTPBMY,,NO_MATCH,,0
TXN2502128T0I2E,,NO_MATCH,,0
ATM250212EF3H2M,,NO_MATCH,,0
TXN250212PPFESD,CDR202600028254,RECEIVER_INCOMING_ACTIVITY,539,1
TXN250212NCIKCD,CDR202600028247,RECEIVER_INCOMING_ACTIVITY,49,1
ATM250212W0734F,,NO_MATCH,,0
TXN250212KE1GBG,,NO_MATCH,,0
TXN2502120TSZH0,,NO_MATCH,,0
ATM250212N1VLYV,CDR202600028265,SENDER_INCOMING_ACTIVITY,95,1
TXN250212O7IJVH,,NO_MATCH,,0
ATM250212WW8DP5,,NO_MATCH,,0
TXN250212KHJ5KV,,NO_MATCH,,0
TXN250212UC6XBT,,NO_MATCH,,0
TXN250212QH7NXW,,NO_MATCH,,0
TXN250212Q2N5WA,,NO_MATCH,,0
TXN250212WBCC1U,,NO_MATCH,,0
TXN2502127Y2DN5,,NO_MATCH,,0
TXN250212GF1MDJ,,NO_MATCH,,0
TXN2502127SOMVQ,CDR202600028295,SENDER_OUTGOING_ACTIVITY,254,1
ATM250212VZZIPP,,NO_MATCH,,0
ATM250212WERA6W,CDR202600028283,RECEIVER_INCOMING_ACTIVITY,-586,1
TXN250212O9D8IM,,NO_MATCH,,0
TXN2502123J6PD9,,NO_MATCH,,0
ATM250212V7795P,,NO_MATCH,,0
TXN250212G4P2AZ,CDR202600028303,SENDER_INCOMING_ACTIVITY,-15,1
TXN250212HXT2GR,,NO_MATCH,,0
TXN2502121EGZ01,,NO_MATCH,,0
ATM250212YZMP8K,,NO_MATCH,,0
TXN250212BJ2DVZ,,NO_MATCH,,0
ATM250212W1TR9F,,NO_MATCH,,0
ATM250212SSCE37,,NO_MATCH,,0
TXN250212Q6IWTI,CDR202600028318,RECEIVER_OUTGOING_ACTIVITY,-157,1
TXN250212UO8PXH,,NO_MATCH,,0
ATM250212NKH0O6,CDR202600028330,SENDER_INCOMING_ACTIVITY,-177,1
TXN250212UQ78TV,,NO_MATCH,,0
TXN250212K2S9KR,CDR202600028343,SENDER_OUTGOING_ACTIVITY,202,1
ATM250212OB8LAM,,NO_MATCH,,0
TXN2502126XPW3P,,NO_MATCH,,0
TXN2502126WCP6W,,NO_MATCH,,0
TXN250212B8JIG2,,NO_MATCH,,0
ATM250212X7KD7B,,NO_MATCH,,0
ATM250212QFC9QA,,NO_MATCH,,0
TXN250212TGQCPJ,,NO_MATCH,,0
TXN2502122607H4,,NO_MATCH,,0
TXN2502126P1GTI,,NO_MATCH,,0
