Anomaly_ID,Customer_ID,Transaction_ID,CDR_IDs,IPDR_IDs,Scenario_Type,Difficulty,Source_Scope,Bank_Anomaly,CDR_Anomaly,IPDR_Anomaly,Amount_Anomaly,Time_Anomaly,Beneficiary_Anomaly,Velocity_Anomaly,Call_Anomaly,Device_Anomaly,Location_Anomaly,Network_Anomaly,Injected_Signals,Is_Suspicious
ANOM000244,100000008,TXN25020249RMYR,,,NEW_BENEFICIARY,MEDIUM,BANK_ONLY,1,0,0,0,0,1,0,0,0,0,0,Beneficiary,1
ANOM000245,100000217,ATM250115UQ9XWL,,,AMOUNT_PLUS_NEW_BENEFICIARY,EASY,BANK_ONLY,1,0,0,1,0,1,0,0,0,0,0,Amount;Beneficiary,1
ANOM000246,100000070,TXN250311CDN50C,CDR202600060185,,UNUSUAL_CALL_BEFORE_TRANSACTION,HARD,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000247,100000143,TXN2501306VYDFX,CDR202600060186,,CALL_THEN_HIGH_VALUE_TRANSFER,HARD,BANK_CDR,1,1,0,1,0,0,0,1,0,0,0,Amount;Call,1
ANOM000248,100000354,ATM2501214XUYKC,CDR202600060187,,CALL_THEN_NEW_BENEFICIARY,HARD,BANK_CDR,1,1,0,0,0,1,0,1,0,0,0,Beneficiary;Call,1
ANOM000249,100000211,TXN2503298Y7RM2,CDR202600060188;CDR202600060189;CDR202600060190;CDR202600060191;CDR202600060192;CDR202600060193,,REPEATED_CALLS_BEFORE_TRANSACTION,MEDIUM,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000250,100000266,TXN2501190CL3C7,,IPDR202600050409;IPDR202600050410;IPDR202600050411;IPDR202600050412;IPDR202600050413;IPDR202600050414;IPDR202600050415;IPDR202600050416;IPDR202600050417;IPDR202600050418;IPDR202600050419;IPDR202600050420;IPDR202600050421;IPDR202600050422;IPDR202600050423;IPDR202600050424;IPDR202600050425;IPDR202600050426;IPDR202600050427;IPDR202600050428;IPDR202600050429,NETWORK_SESSION_BURST_AROUND_TRANSACTION,EASY,BANK_CDR_IPDR,0,0,1,0,0,0,0,0,0,0,1,Network,1
ANOM000251,100000020,TXN250128KEOQH5,CDR202600060194,IPDR202600050430,UNUSUAL_LOCATION_CONTEXT,HARD,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,0,1,0,Location,1
ANOM000252,100000019,ATM2502032WEGCK,CDR202600060195,IPDR202600050431,NEW_DEVICE_AROUND_TRANSACTION,MEDIUM,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,1,0,0,Device,1
ANOM000253,100000023,ATM250310QGQ7AG,CDR202600060196,,IMSI_IMEI_PAIR_NOVELTY,HARD,BANK_CDR,0,1,0,0,0,0,0,0,1,0,0,Device,1
ANOM000254,100000339,TXN2503171NDN9D,CDR202600060197,IPDR202600050432;IPDR202600050433;IPDR202600050434;IPDR202600050435;IPDR202600050436;IPDR202600050437,SUBTLE_MULTI_SOURCE_SUSPICIOUS_PATTERN,HARD,BANK_CDR_IPDR,1,1,1,1,0,0,0,1,0,0,1,Amount;Call;Network,1
ANOM000255,100000368,TXN250116K9Q1GF,,,ODD_HOUR_TRANSACTION,MEDIUM,BANK_ONLY,1,0,0,0,1,0,0,0,0,0,0,Time,1
ANOM000256,100000014,ATM2503197PZQYG,,,CUSTOMER_RELATIVE_AMOUNT_SPIKE,MEDIUM,BANK_ONLY,1,0,0,1,0,0,0,0,0,0,0,Amount,1
ANOM000257,100000034,ATM2503062DUX4T,,,AMOUNT_VELOCITY_SPIKE,HARD,BANK_ONLY,1,0,0,1,0,0,1,0,0,0,0,Amount;Velocity,1
ANOM000258,100000009,ATM250217M7NSL2,,,TRANSACTION_BURST,EASY,BANK_ONLY,1,0,0,0,0,0,1,0,0,0,0,Velocity,1
ANOM000259,100000376,TXN250120V2VJOW,,,NEW_BENEFICIARY,HARD,BANK_ONLY,1,0,0,0,0,1,0,0,0,0,0,Beneficiary,1
ANOM000260,100000159,ATM250305O3PBC4,,,AMOUNT_PLUS_NEW_BENEFICIARY,MEDIUM,BANK_ONLY,1,0,0,1,0,1,0,0,0,0,0,Amount;Beneficiary,1
ANOM000261,100000046,ATM250122E03I06,CDR202600060198,,UNUSUAL_CALL_BEFORE_TRANSACTION,HARD,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000262,100000279,TXN2503181QA48L,CDR202600060199,,CALL_THEN_HIGH_VALUE_TRANSFER,HARD,BANK_CDR,1,1,0,1,0,0,0,1,0,0,0,Amount;Call,1
ANOM000263,100000210,TXN250125IUGE5W,CDR202600060200,,CALL_THEN_NEW_BENEFICIARY,MEDIUM,BANK_CDR,1,1,0,0,0,1,0,1,0,0,0,Beneficiary;Call,1
ANOM000264,100000175,TXN250214Q50F5P,CDR202600060201;CDR202600060202;CDR202600060203;CDR202600060204,,REPEATED_CALLS_BEFORE_TRANSACTION,MEDIUM,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000265,100000264,ATM250124SP5FRS,,IPDR202600050438;IPDR202600050439;IPDR202600050440;IPDR202600050441;IPDR202600050442;IPDR202600050443;IPDR202600050444;IPDR202600050445;IPDR202600050446;IPDR202600050447;IPDR202600050448;IPDR202600050449;IPDR202600050450;IPDR202600050451;IPDR202600050452;IPDR202600050453;IPDR202600050454,NETWORK_SESSION_BURST_AROUND_TRANSACTION,MEDIUM,BANK_CDR_IPDR,0,0,1,0,0,0,0,0,0,0,1,Network,1
ANOM000266,100000078,ATM250214GY02NM,CDR202600060205,IPDR202600050455,UNUSUAL_LOCATION_CONTEXT,EASY,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,0,1,0,Location,1
ANOM000267,100000213,TXN250209CKUSLH,CDR202600060206,IPDR202600050456,NEW_DEVICE_AROUND_TRANSACTION,HARD,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,1,0,0,Device,1
ANOM000268,100000009,TXN250318R2PKG0,CDR202600060207,,IMSI_IMEI_PAIR_NOVELTY,HARD,BANK_CDR,0,1,0,0,0,0,0,0,1,0,0,Device,1
ANOM000269,100000234,TXN2501135C9CJL,CDR202600060208,IPDR202600050457;IPDR202600050458;IPDR202600050459;IPDR202600050460;IPDR202600050461;IPDR202600050462;IPDR202600050463;IPDR202600050464,SUBTLE_MULTI_SOURCE_SUSPICIOUS_PATTERN,EASY,BANK_CDR_IPDR,1,1,1,1,0,0,0,1,0,0,1,Amount;Call;Network,1
ANOM000270,100000066,ATM250307MZ2XZ6,,,ODD_HOUR_TRANSACTION,HARD,BANK_ONLY,1,0,0,0,1,0,0,0,0,0,0,Time,1
ANOM000271,100000324,TXN25022859A2UZ,,,CUSTOMER_RELATIVE_AMOUNT_SPIKE,HARD,BANK_ONLY,1,0,0,1,0,0,0,0,0,0,0,Amount,1
ANOM000272,100000335,ATM250105PESQ50,,,AMOUNT_VELOCITY_SPIKE,EASY,BANK_ONLY,1,0,0,1,0,0,1,0,0,0,0,Amount;Velocity,1
ANOM000273,100000253,TXN25020876WISR,,,TRANSACTION_BURST,MEDIUM,BANK_ONLY,1,0,0,0,0,0,1,0,0,0,0,Velocity,1
ANOM000274,100000380,ATM250304VQWH5C,,,NEW_BENEFICIARY,HARD,BANK_ONLY,1,0,0,0,0,1,0,0,0,0,0,Beneficiary,1
ANOM000275,100000037,TXN2501073F4QS5,,,AMOUNT_PLUS_NEW_BENEFICIARY,EASY,BANK_ONLY,1,0,0,1,0,1,0,0,0,0,0,Amount;Beneficiary,1
ANOM000276,100000038,TXN250228HH44RV,CDR202600060209,,UNUSUAL_CALL_BEFORE_TRANSACTION,EASY,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000277,100000244,TXN250210OFIMI6,CDR202600060210,,CALL_THEN_HIGH_VALUE_TRANSFER,EASY,BANK_CDR,1,1,0,1,0,0,0,1,0,0,0,Amount;Call,1
ANOM000278,100000226,TXN2503126NKHR0,CDR202600060211,,CALL_THEN_NEW_BENEFICIARY,HARD,BANK_CDR,1,1,0,0,0,1,0,1,0,0,0,Beneficiary;Call,1
ANOM000279,100000279,TXN2503042TJHZ1,CDR202600060212;CDR202600060213;CDR202600060214,,REPEATED_CALLS_BEFORE_TRANSACTION,HARD,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000280,100000100,ATM250223ZF03FJ,,IPDR202600050465;IPDR202600050466;IPDR202600050467;IPDR202600050468;IPDR202600050469;IPDR202600050470;IPDR202600050471;IPDR202600050472;IPDR202600050473;IPDR202600050474,NETWORK_SESSION_BURST_AROUND_TRANSACTION,HARD,BANK_CDR_IPDR,0,0,1,0,0,0,0,0,0,0,1,Network,1
ANOM000281,100000018,TXN250125SYW3T1,CDR202600060215,IPDR202600050475,UNUSUAL_LOCATION_CONTEXT,EASY,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,0,1,0,Location,1
ANOM000282,100000256,TXN250203BM6DJ1,CDR202600060216,IPDR202600050476,NEW_DEVICE_AROUND_TRANSACTION,HARD,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,1,0,0,Device,1
ANOM000283,100000111,ATM250113BXJFVA,CDR202600060217,,IMSI_IMEI_PAIR_NOVELTY,HARD,BANK_CDR,0,1,0,0,0,0,0,0,1,0,0,Device,1
ANOM000284,100000020,TXN250202XAS4TW,CDR202600060218,IPDR202600050477;IPDR202600050478;IPDR202600050479;IPDR202600050480;IPDR202600050481;IPDR202600050482,SUBTLE_MULTI_SOURCE_SUSPICIOUS_PATTERN,MEDIUM,BANK_CDR_IPDR,1,1,1,1,0,0,0,1,0,0,1,Amount;Call;Network,1
ANOM000285,100000064,ATM250219Z860P1,,,ODD_HOUR_TRANSACTION,MEDIUM,BANK_ONLY,1,0,0,0,1,0,0,0,0,0,0,Time,1
ANOM000286,100000199,TXN250212CWEH9E,,,CUSTOMER_RELATIVE_AMOUNT_SPIKE,EASY,BANK_ONLY,1,0,0,1,0,0,0,0,0,0,0,Amount,1
ANOM000287,100000130,ATM2501281B95RW,,,AMOUNT_VELOCITY_SPIKE,MEDIUM,BANK_ONLY,1,0,0,1,0,0,1,0,0,0,0,Amount;Velocity,1
ANOM000288,100000064,TXN25030238FCI4,,,TRANSACTION_BURST,MEDIUM,BANK_ONLY,1,0,0,0,0,0,1,0,0,0,0,Velocity,1
ANOM000289,100000069,ATM250326USA4TI,,,NEW_BENEFICIARY,HARD,BANK_ONLY,1,0,0,0,0,1,0,0,0,0,0,Beneficiary,1
ANOM000290,100000291,ATM250111303IQK,,,AMOUNT_PLUS_NEW_BENEFICIARY,MEDIUM,BANK_ONLY,1,0,0,1,0,1,0,0,0,0,0,Amount;Beneficiary,1
ANOM000291,100000091,TXN2501285N5HOH,CDR202600060219,,UNUSUAL_CALL_BEFORE_TRANSACTION,MEDIUM,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000292,100000350,TXN250127VL67OM,CDR202600060220,,CALL_THEN_HIGH_VALUE_TRANSFER,MEDIUM,BANK_CDR,1,1,0,1,0,0,0,1,0,0,0,Amount;Call,1
ANOM000293,100000063,ATM250217AJJ1PJ,CDR202600060221,,CALL_THEN_NEW_BENEFICIARY,HARD,BANK_CDR,1,1,0,0,0,1,0,1,0,0,0,Beneficiary;Call,1
ANOM000294,100000089,TXN2501120NIC8M,CDR202600060222;CDR202600060223;CDR202600060224;CDR202600060225;CDR202600060226;CDR202600060227;CDR202600060228,,REPEATED_CALLS_BEFORE_TRANSACTION,EASY,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000295,100000315,TXN250307R7QQQ7,,IPDR202600050483;IPDR202600050484;IPDR202600050485;IPDR202600050486;IPDR202600050487;IPDR202600050488;IPDR202600050489;IPDR202600050490;IPDR202600050491;IPDR202600050492;IPDR202600050493;IPDR202600050494;IPDR202600050495;IPDR202600050496;IPDR202600050497;IPDR202600050498,NETWORK_SESSION_BURST_AROUND_TRANSACTION,HARD,BANK_CDR_IPDR,0,0,1,0,0,0,0,0,0,0,1,Network,1
ANOM000296,100000191,ATM250225CHTJC9,CDR202600060229,IPDR202600050499,UNUSUAL_LOCATION_CONTEXT,HARD,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,0,1,0,Location,1
ANOM000297,100000007,TXN250212CU72JG,CDR202600060230,IPDR202600050500,NEW_DEVICE_AROUND_TRANSACTION,MEDIUM,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,1,0,0,Device,1
ANOM000298,100000190,TXN250206Z9QQW5,CDR202600060231,,IMSI_IMEI_PAIR_NOVELTY,MEDIUM,BANK_CDR,0,1,0,0,0,0,0,0,1,0,0,Device,1
ANOM000299,100000048,TXN250307YVNBMQ,CDR202600060232,IPDR202600050501;IPDR202600050502;IPDR202600050503;IPDR202600050504;IPDR202600050505;IPDR202600050506;IPDR202600050507;IPDR202600050508,SUBTLE_MULTI_SOURCE_SUSPICIOUS_PATTERN,MEDIUM,BANK_CDR_IPDR,1,1,1,1,0,0,0,1,0,0,1,Amount;Call;Network,1
ANOM000300,100000251,TXN250205V5RF0S,,,ODD_HOUR_TRANSACTION,MEDIUM,BANK_ONLY,1,0,0,0,1,0,0,0,0,0,0,Time,1
ANOM000301,100000352,TXN250301UV77J5,,,CUSTOMER_RELATIVE_AMOUNT_SPIKE,HARD,BANK_ONLY,1,0,0,1,0,0,0,0,0,0,0,Amount,1
ANOM000302,100000185,TXN2503276SHX1Z,,,AMOUNT_VELOCITY_SPIKE,HARD,BANK_ONLY,1,0,0,1,0,0,1,0,0,0,0,Amount;Velocity,1
ANOM000303,100000186,ATM2502137R1C5E,,,TRANSACTION_BURST,MEDIUM,BANK_ONLY,1,0,0,0,0,0,1,0,0,0,0,Velocity,1
ANOM000304,100000307,TXN250316KCGEFD,,,NEW_BENEFICIARY,MEDIUM,BANK_ONLY,1,0,0,0,0,1,0,0,0,0,0,Beneficiary,1
ANOM000305,100000208,TXN250331UEREEH,,,AMOUNT_PLUS_NEW_BENEFICIARY,HARD,BANK_ONLY,1,0,0,1,0,1,0,0,0,0,0,Amount;Beneficiary,1
ANOM000306,100000230,ATM2502219ICD6D,CDR202600060233,,UNUSUAL_CALL_BEFORE_TRANSACTION,EASY,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000307,100000111,TXN250218F7L8FN,CDR202600060234,,CALL_THEN_HIGH_VALUE_TRANSFER,EASY,BANK_CDR,1,1,0,1,0,0,0,1,0,0,0,Amount;Call,1
ANOM000308,100000218,TXN250118QTJPRV,CDR202600060235,,CALL_THEN_NEW_BENEFICIARY,HARD,BANK_CDR,1,1,0,0,0,1,0,1,0,0,0,Beneficiary;Call,1
ANOM000309,100000113,TXN2501236N6WQ6,CDR202600060236;CDR202600060237;CDR202600060238;CDR202600060239,,REPEATED_CALLS_BEFORE_TRANSACTION,MEDIUM,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000310,100000392,ATM250124W8TH90,,IPDR202600050509;IPDR202600050510;IPDR202600050511;IPDR202600050512;IPDR202600050513;IPDR202600050514;IPDR202600050515;IPDR202600050516;IPDR202600050517;IPDR202600050518;IPDR202600050519;IPDR202600050520;IPDR202600050521;IPDR202600050522;IPDR202600050523;IPDR202600050524;IPDR202600050525,NETWORK_SESSION_BURST_AROUND_TRANSACTION,HARD,BANK_CDR_IPDR,0,0,1,0,0,0,0,0,0,0,1,Network,1
ANOM000311,100000068,TXN2502098XNAQP,CDR202600060240,IPDR202600050526,UNUSUAL_LOCATION_CONTEXT,MEDIUM,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,0,1,0,Location,1
ANOM000312,100000344,TXN2503019TR1NI,CDR202600060241,IPDR202600050527,NEW_DEVICE_AROUND_TRANSACTION,MEDIUM,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,1,0,0,Device,1
ANOM000313,100000379,ATM250205037L2C,CDR202600060242,,IMSI_IMEI_PAIR_NOVELTY,HARD,BANK_CDR,0,1,0,0,0,0,0,0,1,0,0,Device,1
ANOM000314,100000216,TXN250120NXASJD,CDR202600060243,IPDR202600050528;IPDR202600050529;IPDR202600050530;IPDR202600050531,SUBTLE_MULTI_SOURCE_SUSPICIOUS_PATTERN,EASY,BANK_CDR_IPDR,1,1,1,1,0,0,0,1,0,0,1,Amount;Call;Network,1
ANOM000315,100000300,TXN25012977DHPO,,,ODD_HOUR_TRANSACTION,HARD,BANK_ONLY,1,0,0,0,1,0,0,0,0,0,0,Time,1
ANOM000316,100000110,TXN250107FNN2RU,,,CUSTOMER_RELATIVE_AMOUNT_SPIKE,EASY,BANK_ONLY,1,0,0,1,0,0,0,0,0,0,0,Amount,1
ANOM000317,100000329,TXN250306F7LYW2,,,AMOUNT_VELOCITY_SPIKE,MEDIUM,BANK_ONLY,1,0,0,1,0,0,1,0,0,0,0,Amount;Velocity,1
ANOM000318,100000130,ATM250203HSDPXI,,,TRANSACTION_BURST,MEDIUM,BANK_ONLY,1,0,0,0,0,0,1,0,0,0,0,Velocity,1
ANOM000319,100000251,ATM250322NW0UKS,,,NEW_BENEFICIARY,MEDIUM,BANK_ONLY,1,0,0,0,0,1,0,0,0,0,0,Beneficiary,1
ANOM000320,100000037,ATM250202QICU4A,,,AMOUNT_PLUS_NEW_BENEFICIARY,HARD,BANK_ONLY,1,0,0,1,0,1,0,0,0,0,0,Amount;Beneficiary,1
ANOM000321,100000152,TXN2501216WDYSK,CDR202600060244,,UNUSUAL_CALL_BEFORE_TRANSACTION,MEDIUM,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000322,100000228,ATM250126419OJT,CDR202600060245,,CALL_THEN_HIGH_VALUE_TRANSFER,HARD,BANK_CDR,1,1,0,1,0,0,0,1,0,0,0,Amount;Call,1
ANOM000323,100000095,ATM250325WQUWB2,CDR202600060246,,CALL_THEN_NEW_BENEFICIARY,HARD,BANK_CDR,1,1,0,0,0,1,0,1,0,0,0,Beneficiary;Call,1
ANOM000324,100000250,ATM2503287E5NU2,CDR202600060247;CDR202600060248;CDR202600060249;CDR202600060250;CDR202600060251;CDR202600060252;CDR202600060253;CDR202600060254;CDR202600060255,,REPEATED_CALLS_BEFORE_TRANSACTION,EASY,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000325,100000089,ATM2501233K99VS,,IPDR202600050532;IPDR202600050533;IPDR202600050534;IPDR202600050535;IPDR202600050536;IPDR202600050537;IPDR202600050538;IPDR202600050539;IPDR202600050540;IPDR202600050541;IPDR202600050542;IPDR202600050543;IPDR202600050544;IPDR202600050545;IPDR202600050546;IPDR202600050547,NETWORK_SESSION_BURST_AROUND_TRANSACTION,MEDIUM,BANK_CDR_IPDR,0,0,1,0,0,0,0,0,0,0,1,Network,1
ANOM000326,100000327,TXN250126NKRHG5,CDR202600060256,IPDR202600050548,UNUSUAL_LOCATION_CONTEXT,EASY,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,0,1,0,Location,1
ANOM000327,100000186,TXN250225WJBB8G,CDR202600060257,IPDR202600050549,NEW_DEVICE_AROUND_TRANSACTION,HARD,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,1,0,0,Device,1
ANOM000328,100000348,TXN250216KVPDXR,CDR202600060258,,IMSI_IMEI_PAIR_NOVELTY,EASY,BANK_CDR,0,1,0,0,0,0,0,0,1,0,0,Device,1
ANOM000329,100000235,ATM2501067FPKIY,CDR202600060259,IPDR202600050550;IPDR202600050551;IPDR202600050552;IPDR202600050553;IPDR202600050554;IPDR202600050555;IPDR202600050556,SUBTLE_MULTI_SOURCE_SUSPICIOUS_PATTERN,EASY,BANK_CDR_IPDR,1,1,1,1,0,0,0,1,0,0,1,Amount;Call;Network,1
ANOM000330,100000140,ATM2501168KKPSV,,,ODD_HOUR_TRANSACTION,HARD,BANK_ONLY,1,0,0,0,1,0,0,0,0,0,0,Time,1
ANOM000331,100000230,TXN2503209OM422,,,CUSTOMER_RELATIVE_AMOUNT_SPIKE,EASY,BANK_ONLY,1,0,0,1,0,0,0,0,0,0,0,Amount,1
ANOM000332,100000150,TXN250206OWJ2C0,,,AMOUNT_VELOCITY_SPIKE,MEDIUM,BANK_ONLY,1,0,0,1,0,0,1,0,0,0,0,Amount;Velocity,1
ANOM000333,100000179,TXN2502010RP07Y,,,TRANSACTION_BURST,HARD,BANK_ONLY,1,0,0,0,0,0,1,0,0,0,0,Velocity,1
ANOM000334,100000067,TXN250103JDCVDN,,,NEW_BENEFICIARY,HARD,BANK_ONLY,1,0,0,0,0,1,0,0,0,0,0,Beneficiary,1
ANOM000335,100000247,TXN250329TCPOFD,,,AMOUNT_PLUS_NEW_BENEFICIARY,EASY,BANK_ONLY,1,0,0,1,0,1,0,0,0,0,0,Amount;Beneficiary,1
ANOM000336,100000052,ATM250210W70QKI,CDR202600060260,,UNUSUAL_CALL_BEFORE_TRANSACTION,HARD,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000337,100000083,ATM250127E59G6J,CDR202600060261,,CALL_THEN_HIGH_VALUE_TRANSFER,MEDIUM,BANK_CDR,1,1,0,1,0,0,0,1,0,0,0,Amount;Call,1
ANOM000338,100000209,ATM250221O35KPP,CDR202600060262,,CALL_THEN_NEW_BENEFICIARY,HARD,BANK_CDR,1,1,0,0,0,1,0,1,0,0,0,Beneficiary;Call,1
ANOM000339,100000110,ATM2503108NJGQU,CDR202600060263;CDR202600060264;CDR202600060265;CDR202600060266;CDR202600060267,,REPEATED_CALLS_BEFORE_TRANSACTION,HARD,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000340,100000382,TXN250306HZDWSA,,IPDR202600050557;IPDR202600050558;IPDR202600050559;IPDR202600050560;IPDR202600050561;IPDR202600050562;IPDR202600050563;IPDR202600050564;IPDR202600050565;IPDR202600050566;IPDR202600050567;IPDR202600050568;IPDR202600050569;IPDR202600050570;IPDR202600050571;IPDR202600050572;IPDR202600050573;IPDR202600050574,NETWORK_SESSION_BURST_AROUND_TRANSACTION,HARD,BANK_CDR_IPDR,0,0,1,0,0,0,0,0,0,0,1,Network,1
ANOM000341,100000043,ATM250209CCNWYM,CDR202600060268,IPDR202600050575,UNUSUAL_LOCATION_CONTEXT,HARD,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,0,1,0,Location,1
ANOM000342,100000397,ATM250217XP33YE,CDR202600060269,IPDR202600050576,NEW_DEVICE_AROUND_TRANSACTION,MEDIUM,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,1,0,0,Device,1
ANOM000343,100000380,ATM25020393FNXV,CDR202600060270,,IMSI_IMEI_PAIR_NOVELTY,HARD,BANK_CDR,0,1,0,0,0,0,0,0,1,0,0,Device,1
ANOM000344,100000127,TXN250204B761M9,CDR202600060271,IPDR202600050577;IPDR202600050578;IPDR202600050579;IPDR202600050580;IPDR202600050581,SUBTLE_MULTI_SOURCE_SUSPICIOUS_PATTERN,EASY,BANK_CDR_IPDR,1,1,1,1,0,0,0,1,0,0,1,Amount;Call;Network,1
ANOM000345,100000155,ATM250207SKPCB5,,,ODD_HOUR_TRANSACTION,EASY,BANK_ONLY,1,0,0,0,1,0,0,0,0,0,0,Time,1
ANOM000346,100000084,TXN250107DBZ8VW,,,CUSTOMER_RELATIVE_AMOUNT_SPIKE,EASY,BANK_ONLY,1,0,0,1,0,0,0,0,0,0,0,Amount,1
ANOM000347,100000066,ATM250204YI081S,,,AMOUNT_VELOCITY_SPIKE,EASY,BANK_ONLY,1,0,0,1,0,0,1,0,0,0,0,Amount;Velocity,1
ANOM000348,100000217,TXN250310QTMD8N,,,TRANSACTION_BURST,MEDIUM,BANK_ONLY,1,0,0,0,0,0,1,0,0,0,0,Velocity,1
ANOM000349,100000040,TXN250327M8HBXF,,,NEW_BENEFICIARY,EASY,BANK_ONLY,1,0,0,0,0,1,0,0,0,0,0,Beneficiary,1
ANOM000350,100000177,TXN2503164IA0Y3,,,AMOUNT_PLUS_NEW_BENEFICIARY,HARD,BANK_ONLY,1,0,0,1,0,1,0,0,0,0,0,Amount;Beneficiary,1
ANOM000351,100000240,ATM250315TA3RD7,CDR202600060272,,UNUSUAL_CALL_BEFORE_TRANSACTION,MEDIUM,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000352,100000342,TXN2501098RYC5P,CDR202600060273,,CALL_THEN_HIGH_VALUE_TRANSFER,HARD,BANK_CDR,1,1,0,1,0,0,0,1,0,0,0,Amount;Call,1
ANOM000353,100000041,ATM250305LVTNH9,CDR202600060274,,CALL_THEN_NEW_BENEFICIARY,HARD,BANK_CDR,1,1,0,0,0,1,0,1,0,0,0,Beneficiary;Call,1
ANOM000354,100000292,ATM250307ZPMV01,CDR202600060275;CDR202600060276;CDR202600060277;CDR202600060278;CDR202600060279;CDR202600060280;CDR202600060281,,REPEATED_CALLS_BEFORE_TRANSACTION,EASY,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000355,100000070,TXN2502155ME5AS,,IPDR202600050582;IPDR202600050583;IPDR202600050584;IPDR202600050585;IPDR202600050586;IPDR202600050587;IPDR202600050588;IPDR202600050589;IPDR202600050590;IPDR202600050591;IPDR202600050592;IPDR202600050593;IPDR202600050594;IPDR202600050595;IPDR202600050596;IPDR202600050597;IPDR202600050598,NETWORK_SESSION_BURST_AROUND_TRANSACTION,HARD,BANK_CDR_IPDR,0,0,1,0,0,0,0,0,0,0,1,Network,1
ANOM000356,100000298,ATM250126VQIUWX,CDR202600060282,IPDR202600050599,UNUSUAL_LOCATION_CONTEXT,MEDIUM,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,0,1,0,Location,1
ANOM000357,100000347,TXN250222YMZ7UV,CDR202600060283,IPDR202600050600,NEW_DEVICE_AROUND_TRANSACTION,HARD,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,1,0,0,Device,1
ANOM000358,100000025,TXN250220S5MS9A,CDR202600060284,,IMSI_IMEI_PAIR_NOVELTY,MEDIUM,BANK_CDR,0,1,0,0,0,0,0,0,1,0,0,Device,1
ANOM000359,100000357,TXN2502036O6SUA,CDR202600060285,IPDR202600050601;IPDR202600050602;IPDR202600050603;IPDR202600050604;IPDR202600050605,SUBTLE_MULTI_SOURCE_SUSPICIOUS_PATTERN,MEDIUM,BANK_CDR_IPDR,1,1,1,1,0,0,0,1,0,0,1,Amount;Call;Network,1
ANOM000360,100000107,TXN250130D6PYVQ,,,ODD_HOUR_TRANSACTION,HARD,BANK_ONLY,1,0,0,0,1,0,0,0,0,0,0,Time,1
ANOM000361,100000213,ATM2502105JPZLF,,,CUSTOMER_RELATIVE_AMOUNT_SPIKE,MEDIUM,BANK_ONLY,1,0,0,1,0,0,0,0,0,0,0,Amount,1
ANOM000362,100000185,ATM250214FD0RJ2,,,AMOUNT_VELOCITY_SPIKE,HARD,BANK_ONLY,1,0,0,1,0,0,1,0,0,0,0,Amount;Velocity,1
ANOM000363,100000060,TXN250109MLKQ7U,,,TRANSACTION_BURST,HARD,BANK_ONLY,1,0,0,0,0,0,1,0,0,0,0,Velocity,1
ANOM000364,100000265,TXN250212J7V63B,,,NEW_BENEFICIARY,EASY,BANK_ONLY,1,0,0,0,0,1,0,0,0,0,0,Beneficiary,1
ANOM000365,100000037,TXN250124LMYX85,,,AMOUNT_PLUS_NEW_BENEFICIARY,MEDIUM,BANK_ONLY,1,0,0,1,0,1,0,0,0,0,0,Amount;Beneficiary,1
ANOM000366,100000047,ATM250222RZ7SY5,CDR202600060286,,UNUSUAL_CALL_BEFORE_TRANSACTION,HARD,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
